grade_level,school_code,sid,male,race_ethnicity,eco_dis,lep,iep,rdg_ss,math_ss
4,5,448,M,H,0,0,0,1271.861062,1321.942983
4,10,449,F,H,0,0,0,1299.036529,1348.620451
4,2,450,F,W,0,0,1,1563.766179,1616.717105
6,6,451,M,B,0,0,0,1641.020402,1682.675851
4,3,452,M,H,0,1,0,1558.328741,1611.318198
5,8,453,M,W,0,0,0,1588.260441,1652.899049
3,2,454,F,W,1,0,0,1703.442229,1724.491432
5,5,455,F,H,1,0,0,1752.948087,1825.381646
3,1,456,M,W,0,0,1,1589.739609,1611.42044
5,3,457,F,B,0,0,1,1473.202629,1549.213488
3,6,458,F,H,0,0,0,1582.380652,1604.029772
3,6,459,M,B,0,0,1,1713.340705,1734.342733
4,6,460,F,W,1,1,0,1532.526185,1587.40963
6,7,461,F,W,0,0,0,1574.025011,1618.77458
3,8,462,M,W,1,0,0,1456.561255,1486.715839
5,8,463,M,B,0,0,0,1809.2201,1886.177659
5,8,464,M,W,1,0,0,1573.615816,1638.277361
7,1,465,F,W,0,0,0,1743.988992,1741.329032
7,5,466,M,W,0,0,0,1575.510509,1568.271653
6,9,467,M,W,1,0,0,1447.466413,1475.010024
5,3,468,M,W,1,0,0,1435.229687,1511.451475
6,7,469,M,W,0,0,0,1665.103503,1706.532221
6,3,470,F,H,1,0,0,1865.601867,1948.188637
4,8,471,F,W,0,0,0,1435.466387,1492.675508
3,4,472,F,W,0,0,0,1513.042417,1537.814063
4,3,473,F,W,1,0,0,1848.894273,1897.796544
5,9,474,M,B,0,0,0,1401.667182,1479.258802
3,7,475,M,W,1,0,0,1262.426153,1309.995746
4,8,476,M,W,0,0,1,1458.079317,1515.752191
4,5,477,F,A,1,0,0,1356.930012,1405.347803
7,5,478,F,A,0,0,1,1691.044155,1688.673113
6,6,480,F,W,0,0,0,1540.078315,1583.727775
6,6,481,F,W,0,0,0,1587.80211,1632.401123
6,6,482,M,H,0,0,0,1263.141201,1337.414828
5,9,483,F,W,0,0,0,1496.590445,1572.023271
4,4,484,F,W,0,0,1,1569.296938,1622.19011
6,1,485,F,W,0,0,0,1553.752322,1593.024331
4,3,486,M,H,1,1,0,1677.387627,1728.847201
5,6,487,F,H,0,0,0,1608.747679,1673.774122
5,4,488,F,W,0,0,0,1598.341236,1663.154047
3,4,489,F,W,1,0,0,1621.491582,1643.273168
3,7,490,M,W,0,0,0,1589.739609,1611.42044
4,5,491,F,B,1,0,0,1617.918276,1669.966912
6,8,492,F,W,1,0,0,1613.513359,1655.74663
3,10,493,F,H,0,0,0,1144.900913,1189.344326
4,3,494,M,D,0,0,0,1257.222758,1307.574667
3,4,495,M,A,0,0,0,1561.528663,1583.445231
4,10,496,F,W,0,0,0,1563.766179,1616.717105
6,3,497,F,W,0,0,0,1566.947695,1609.657622
6,6,498,F,B,0,0,0,1494.988498,1528.779156
4,11,499,F,B,1,0,0,1225.607514,1276.563272
7,6,500,F,H,1,0,0,1603.493998,1604.058254
4,10,501,M,W,0,0,0,1504.253952,1562.246736
4,11,502,F,W,1,0,0,1423.102574,1479.657052
4,4,503,F,B,1,0,0,1761.256993,1811.654884
5,5,504,F,A,0,1,0,1429.35113,1506.349459
6,12,505,M,W,0,0,0,1641.020402,1682.675851
6,5,506,F,W,0,0,0,1900.005608,1992.394956
5,12,507,M,W,0,1,0,1409.517045,1487.460097
4,2,508,M,W,0,0,0,1414.083149,1470.160947
5,10,509,M,W,1,0,0,1598.341236,1663.154047
5,9,510,M,W,0,0,0,1549.076863,1617.711766
5,6,511,M,W,1,0,1,1703.360363,1772.382844
4,8,512,M,W,0,0,0,1646.02609,1697.665717
5,5,513,M,W,0,0,1,1630.782587,1696.399635
5,5,514,M,W,1,0,0,1478.364183,1555.48774
6,4,515,M,W,0,0,1,1511.456971,1548.125886
5,10,516,M,W,0,0,0,1392.94522,1469.749885
3,6,517,F,A,0,0,0,1440.982028,1470.592607
5,6,518,M,H,1,0,0,1173.18088,1245.847368
5,5,519,M,B,0,0,0,1667.809031,1734.889316
6,9,520,F,W,0,0,0,1691.690756,1735.422205
4,10,521,M,B,0,0,1,1685.799888,1737.269502
4,6,522,M,W,0,1,0,1669.212581,1720.686675
3,5,523,F,H,0,0,0,1323.81134,1363.801378
6,6,524,F,H,0,0,0,1466.087621,1495.368263
6,6,525,M,W,1,0,1,1524.761246,1568.817478
3,4,526,F,H,1,0,0,1290.357454,1332.278589
4,2,527,F,W,0,0,0,1380.105444,1432.84327
5,4,528,M,W,1,0,0,1194.377043,1267.134101
4,8,529,M,W,0,0,0,1516.715535,1573.785893
5,10,530,M,W,0,0,0,1573.615816,1638.277361
3,7,531,M,W,0,0,0,1319.523338,1358.627228
3,6,532,F,W,0,0,0,1518.660431,1542.939089
4,9,534,M,W,1,0,1,1132.164391,1187.359013
4,6,535,F,W,1,0,1,1685.799888,1737.269502
4,9,536,F,W,1,0,0,1814.681169,1864.130731
4,3,537,M,B,0,0,1,1495.3114,1553.20481
5,11,538,F,W,0,1,0,1549.076863,1617.711766
4,8,539,M,W,0,0,0,1669.212581,1720.686675
7,5,540,M,W,1,1,0,1925.628545,1966.181387
5,11,541,M,W,0,0,0,1490.261574,1567.477419
5,3,542,M,A,0,0,0,1642.533589,1708.55014
6,5,543,M,W,0,0,0,1475.950587,1507.396433
6,5,544,M,H,0,0,0,1876.877509,1962.651259
5,3,545,M,W,1,1,1,1234.08951,1307.285107
6,1,546,F,W,0,0,0,1576.47823,1621.490814
4,10,547,F,W,0,1,0,1439.360964,1496.729958
6,6,548,M,W,0,0,0,1524.761246,1568.817478
7,5,549,F,B,0,0,0,1275.840396,1333.354377
6,12,550,F,W,1,0,0,1397.347657,1433.050069
3,3,551,F,B,0,0,0,1684.124408,1705.292203
5,10,552,M,W,0,0,0,1466.68387,1541.392527
4,10,553,M,B,0,0,0,1389.201635,1444.736924
5,5,554,M,W,0,0,0,1608.747679,1673.774122
5,6,555,M,B,0,0,0,1458.056473,1531.556911
3,7,556,M,W,1,0,0,1530.223035,1553.617688
5,3,557,F,B,0,1,0,1478.364183,1555.48774
5,3,558,M,B,1,0,1,1429.35113,1506.349459
6,3,559,M,W,1,0,1,1671.491844,1713.174757
3,10,560,M,W,0,0,0,1397.931496,1431.300839
6,5,561,M,H,0,0,1,1635.319775,1677.174084
6,8,562,F,W,1,0,0,1485.183552,1518.456956
6,9,563,F,W,1,0,0,1384.955406,1423.50406
4,3,564,M,W,0,0,0,1624.669819,1676.603766
5,10,565,M,W,0,0,1,1619.54104,1684.831806
5,4,566,M,A,1,1,1,1429.35113,1506.349459
6,2,567,F,W,0,0,0,1329.709711,1382.740848
6,3,568,F,W,0,0,1,1641.020402,1682.675851
4,11,569,F,H,0,0,0,1498.347014,1556.346894
3,1,570,F,W,0,1,0,1524.383775,1548.202455
5,12,571,F,W,0,0,0,1752.948087,1825.381646
3,5,572,F,W,1,0,0,1674.704086,1695.942234
4,3,573,F,B,0,0,0,1495.3114,1553.20481
3,5,574,M,W,0,0,0,1272.810303,1319.103238
5,6,575,M,H,0,0,0,1552.596445,1620.491347
6,3,576,F,B,0,0,0,1225.388929,1312.859049
3,4,577,F,W,0,0,0,1305.873753,1344.178398
3,6,578,M,N,0,1,0,1703.442229,1724.491432
3,11,579,M,W,1,0,0,1296.672087,1336.977897
4,3,580,F,B,1,1,0,1513.40267,1570.819672
5,2,581,F,W,0,0,0,1527.493693,1599.871444
6,2,582,F,W,1,0,0,1646.839605,1688.319325
3,3,583,F,B,0,0,0,1548.542197,1570.909836
6,7,584,M,W,0,0,0,1534.321636,1579.352107
3,9,585,F,W,1,0,0,1744.000258,1764.915627
6,9,586,F,W,0,0,1,1598.974034,1642.373586
5,10,587,M,H,0,0,0,1799.421786,1875.550143
5,11,588,M,H,1,0,0,1839.592485,1919.210236
5,8,589,M,W,1,0,0,1480.670831,1558.191083
6,5,590,M,D,1,0,0,1591.205913,1635.451131
4,6,591,M,B,0,0,1,1423.102574,1479.657052
5,9,592,M,W,0,0,0,1511.730713,1583.260076
5,11,593,M,W,0,0,0,1630.782587,1696.399635
5,12,594,M,W,0,0,0,1695.857515,1764.4296
4,7,595,F,W,0,0,0,1418.68456,1474.96677
4,2,596,M,W,0,0,0,1646.02609,1697.665717
5,6,597,F,B,0,0,0,1549.076863,1617.711766
5,5,598,F,B,0,0,0,1642.533589,1708.55014
6,6,599,M,W,1,0,0,1298.011712,1360.684532
5,10,600,M,W,0,0,0,1603.499922,1668.413916
6,6,601,F,W,0,0,0,1344.468229,1393.336699
3,2,602,F,H,0,0,0,1301.73756,1340.839258
3,10,603,M,W,0,0,1,1251.631726,1299.140697
3,10,604,M,W,1,0,1,1486.161729,1513.790659
3,3,605,F,H,1,0,0,1415.508509,1446.095776
4,3,606,F,H,0,0,0,1771.573504,1821.784515
5,7,607,F,W,0,0,0,1487.621408,1565.267904
4,6,608,F,H,1,0,0,1401.689997,1459.242355
4,5,609,M,W,1,0,0,1532.526185,1587.40963
6,12,610,M,W,0,1,0,1865.601867,1948.188637
4,10,611,F,W,1,1,0,1431.472473,1488.491693
6,2,612,F,W,1,0,1,1511.456971,1548.125886
5,1,614,M,H,0,0,0,1409.517045,1487.460097
4,3,615,F,H,1,0,1,1132.164391,1187.359013
6,11,616,F,W,0,0,1,1618.834516,1661.086786
3,6,617,M,W,0,0,0,1189.870514,1236.261059
6,7,618,M,W,1,0,1,1579.043533,1624.149367
5,2,619,F,W,0,0,0,1401.667182,1479.258802
3,2,620,F,W,0,0,0,1568.285767,1590.055692
4,3,621,M,B,0,0,0,1498.347014,1556.346894
4,12,622,M,W,1,0,0,1598.646794,1651.053128
3,6,623,M,W,0,0,0,1339.733736,1378.628844
3,5,624,F,D,1,0,0,1437.395905,1466.93609
6,12,625,M,W,0,0,0,1773.068473,1833.523603
4,6,626,M,W,1,0,1,1380.105444,1432.84327
5,12,627,F,D,1,0,1,1688.558616,1756.712691
5,3,628,F,B,0,0,0,1829.307099,1908.009795
4,9,629,M,W,0,0,0,1241.820742,1292.461521
6,2,630,F,W,0,0,0,1658.871672,1700.204286
5,9,631,M,H,1,0,1,1719.008541,1789.034607
5,6,632,F,B,1,0,0,1286.853651,1360.789688
4,6,633,M,W,1,0,0,1392.638985,1449.13489
5,6,634,M,B,1,0,0,1583.323016,1647.885787
5,9,635,F,W,1,0,0,1302.825606,1376.872239
4,6,636,F,H,1,0,0,1477.466486,1534.499465
6,5,637,F,B,1,0,0,1581.759936,1626.812459
3,3,638,M,B,0,0,0,1360.005615,1396.826554
5,3,639,F,W,1,1,0,1642.533589,1708.55014
6,12,640,M,W,0,0,0,1822.460284,1893.684886
4,6,641,M,W,1,0,0,1285.783153,1335.610301
4,6,642,F,H,0,0,0,1501.31233,1559.345669
5,11,643,F,W,0,0,0,1401.667182,1479.258802
5,11,644,M,W,1,0,1,1614.092166,1679.243729
7,11,645,F,W,0,0,0,1661.664844,1660.699824
3,1,646,M,W,0,0,1,1452.404261,1482.407334
5,5,647,F,W,1,0,0,1383.199451,1458.720224
4,3,648,F,W,0,0,0,1423.102574,1479.657052
5,9,649,F,W,0,0,0,1744.168472,1815.956386
6,3,650,M,W,0,0,0,1665.103503,1706.532221
5,2,651,M,W,0,0,0,1480.670831,1558.191083
6,5,652,M,H,0,0,0,1564.552648,1606.088492
7,10,653,F,A,0,0,0,1584.438473,1581.822832
5,8,654,M,W,0,0,1,1564.421956,1630.199365
6,4,655,M,W,0,0,0,1298.011712,1360.684532
6,9,657,F,W,0,0,0,1618.834516,1661.086786
6,3,658,F,H,0,1,0,1205.477712,1300.076166
6,6,659,M,W,0,0,0,1524.761246,1568.817478
6,7,660,M,W,1,0,1,1553.752322,1593.024331
6,11,661,M,H,1,0,0,1792.209032,1856.610356
6,5,662,M,W,0,0,0,1754.80546,1811.654487
6,6,663,M,H,1,0,0,1691.690756,1735.422205
6,9,664,F,B,1,0,0,1531.77861,1577.028681
5,8,665,M,W,0,0,0,1661.249345,1728.027085
4,11,666,M,H,0,0,0,1241.820742,1292.461521
6,3,667,F,W,0,0,0,1543.413558,1585.896442
4,3,668,F,H,1,0,0,1741.189294,1791.947157
5,2,669,F,B,0,0,0,1194.377043,1267.134101
5,3,670,M,W,1,1,0,1487.621408,1565.267904
5,3,671,F,H,0,0,0,1761.90161,1835.012504
5,8,672,M,W,0,0,0,1470.159865,1545.525593
4,4,673,F,W,0,0,0,1469.463241,1526.875727
4,5,674,F,D,1,0,0,1611.336234,1663.503551
5,6,675,M,H,1,0,0,1871.396383,1953.923988
6,9,676,M,W,0,0,1,1737.594592,1790.929257
6,4,677,M,W,0,0,0,1454.385279,1482.143122
5,9,678,M,W,0,0,0,1515.110523,1586.857384
5,3,679,F,W,0,0,1,1475.906092,1552.514706
5,6,680,F,H,1,0,0,1614.092166,1679.243729
5,6,681,F,B,0,0,0,1573.615816,1638.277361
4,5,682,F,B,1,1,0,1677.387627,1728.847201
5,2,683,M,W,0,0,0,1711.074818,1780.581491
5,5,684,F,B,1,0,0,1234.08951,1307.285107
7,3,685,F,H,1,1,0,1606.431495,1606.103442
4,10,686,M,W,1,0,1,1516.715535,1573.785893
3,3,687,M,B,0,0,0,1518.660431,1542.939089
7,6,688,F,D,0,0,0,1958.675688,2009.467697
5,3,689,M,H,1,0,0,1508.181627,1580.036504
5,8,690,M,W,0,0,0,1819.182421,1896.998239
6,5,691,M,W,0,0,0,1466.087621,1495.368263
4,9,692,F,W,0,0,0,1598.646794,1651.053128
6,3,693,F,W,1,0,1,1746.069613,1801.153496
5,8,694,M,W,0,0,0,1332.66363,1406.7306
4,6,695,M,W,1,0,0,1771.573504,1821.784515
6,4,696,F,W,0,1,0,1543.413558,1585.896442
4,7,697,F,W,0,0,0,1501.31233,1559.345669
6,3,698,F,A,0,0,0,1344.468229,1393.336699
3,2,699,F,W,0,0,0,1419.392976,1449.571162
4,6,700,F,B,0,0,0,1323.727133,1372.844576
4,5,701,M,B,1,0,0,1423.102574,1479.657052
4,6,702,M,B,1,0,0,1611.336234,1663.503551
5,1,703,M,W,0,0,0,1573.615816,1638.277361
5,1,704,M,W,0,0,0,1578.444027,1642.937631
3,3,705,M,B,1,0,0,1240.380309,1287.725635
6,11,706,F,A,0,0,0,1706.113107,1752.615451
5,3,707,M,W,1,0,1,1630.782587,1696.399635
3,3,708,F,W,1,0,1,1397.931496,1431.300839
5,5,709,M,H,1,0,1,1674.542033,1741.951616
7,9,710,F,W,1,0,0,1616.825435,1612.649266
3,6,711,F,H,0,0,0,1448.447718,1478.301667
4,5,712,M,B,0,0,0,1661.266285,1712.776949
6,12,713,F,W,0,0,0,1409.267829,1442.33858
3,9,714,M,B,1,0,1,1486.161729,1513.790659
6,3,715,F,A,0,0,0,1485.183552,1518.456956
6,6,716,F,H,0,0,0,1618.834516,1661.086786
3,3,717,F,D,0,0,0,1513.042417,1537.814063
6,10,718,F,B,0,0,1,1876.877509,1962.651259
3,12,719,F,W,0,1,0,1419.392976,1449.571162
6,3,720,M,W,0,0,0,1641.020402,1682.675851
5,3,721,M,B,1,0,1,1860.638777,1942.169422
6,7,722,F,W,1,0,0,1344.468229,1393.336699
5,5,723,F,W,0,0,0,1556.308599,1623.468146
5,11,724,F,W,0,0,0,1270.10901,1343.866726
7,3,725,M,H,0,0,0,1613.298286,1610.341063
4,2,726,F,W,0,0,1,1524.015818,1580.154793
5,9,727,F,B,1,1,0,1695.857515,1764.4296
3,10,728,F,H,0,0,0,1582.380652,1604.029772
5,5,729,M,H,0,0,0,1511.730713,1583.260076
7,10,730,M,W,0,0,0,1818.734802,1831.879036
4,1,731,M,W,0,0,0,1685.799888,1737.269502
4,7,732,F,W,0,0,0,1152.370468,1206.486262
4,2,733,F,W,0,0,0,1504.253952,1562.246736
6,7,734,M,W,0,1,0,1571.64486,1615.938448
4,6,735,F,W,1,0,0,1532.526185,1587.40963
4,2,736,M,W,0,0,1,1373.916281,1424.829412
6,4,737,M,B,0,0,0,1344.468229,1393.336699
3,10,738,F,H,0,0,0,1437.395905,1466.93609
3,8,739,F,W,0,1,0,1228.62519,1275.80956
4,9,740,F,W,0,0,0,1414.083149,1470.160947
6,3,741,F,D,0,0,1,1384.955406,1423.50406
4,3,742,M,H,1,0,0,1335.259358,1384.146215
4,5,743,F,W,0,0,0,1586.533781,1639.164147
4,2,744,M,W,0,0,0,1409.324752,1465.999484
5,3,745,M,D,0,0,0,1636.590577,1702.39752
4,5,746,F,H,0,0,0,1461.819185,1519.444731
6,3,747,F,H,0,1,0,1358.563488,1403.656461
5,6,748,F,W,1,0,0,1470.159865,1545.525593
3,3,749,F,B,0,0,0,1411.439609,1442.557612
4,5,750,F,W,0,0,1,1837.314301,1886.393991
7,6,751,F,B,1,0,1,1474.168336,1472.656638
5,8,752,M,W,0,0,0,1829.307099,1908.009795
6,3,753,F,W,0,0,1,1517.384752,1557.522418
4,12,754,M,W,1,0,0,1458.079317,1515.752191
4,10,755,M,W,1,0,1,1537.351657,1591.483273
3,2,756,M,W,0,0,0,1216.319659,1263.313052
6,1,757,M,W,1,0,0,1511.456971,1548.125886
3,8,758,M,W,0,0,0,1216.319659,1263.313052
5,2,759,M,W,0,0,0,1619.54104,1684.831806
4,9,760,M,W,0,0,1,1439.360964,1496.729958
6,6,761,M,H,1,0,1,1792.209032,1856.610356
4,7,762,F,W,0,0,0,1446.936167,1504.52967
4,11,763,M,W,0,1,0,1677.387627,1728.847201
5,4,764,M,H,1,0,1,1234.08951,1307.285107
3,9,765,M,H,1,0,0,1638.601974,1660.18285
6,11,766,M,W,1,0,0,1489.941715,1523.696014
4,5,767,M,W,0,1,0,1431.472473,1488.491693
4,2,768,M,W,0,0,0,1569.296938,1622.19011
5,5,769,M,D,1,0,0,1511.730713,1583.260076
4,5,770,F,B,1,0,0,1592.522466,1645.043979
5,12,771,F,W,0,0,0,1473.202629,1549.213488
3,2,772,M,W,0,0,0,1536.188801,1559.198312
7,3,773,M,W,1,0,0,1670.301543,1668.6116
3,6,774,M,W,1,0,1,1319.523338,1358.627228
3,7,775,M,W,1,0,1,1452.404261,1482.407334
3,3,776,F,B,0,0,0,1315.905459,1354.219732
6,3,777,F,H,1,0,0,1517.384752,1557.522418
4,3,778,F,W,1,0,1,1661.266285,1712.776949
5,5,779,F,W,0,0,0,1194.377043,1267.134101
3,6,780,M,A,1,0,0,1475.776196,1504.676296
5,3,781,M,H,1,1,0,1524.512643,1596.995883
6,12,782,M,W,0,0,0,1832.948253,1906.755809
6,3,783,M,B,0,0,0,1569.29876,1612.920201
4,5,784,M,B,0,0,1,1392.638985,1449.13489
4,7,785,M,W,0,0,1,1552.97616,1605.982343
5,6,786,M,H,1,0,0,1681.456009,1749.223053
4,12,787,F,W,0,0,0,1552.97616,1605.982343
7,6,788,M,W,1,0,0,1864.442885,1887.895701
3,9,789,M,A,1,0,1,1554.951002,1577.067787
3,8,790,F,W,0,0,0,1613.189589,1635.057259
6,10,791,F,W,0,0,0,1782.534965,1844.910165
4,12,792,M,W,0,0,0,1563.766179,1616.717105
5,3,793,F,B,0,0,0,1654.855314,1721.355856
6,3,794,M,H,0,0,0,1598.974034,1642.373586
5,5,795,M,B,1,0,0,1593.263962,1657.985447
3,5,796,F,W,0,0,0,1369.710317,1405.563054
6,5,797,M,B,1,0,1,1581.759936,1626.812459
4,9,799,F,D,1,0,0,1439.360964,1496.729958
4,10,800,F,W,0,0,0,1782.076011,1832.097377
4,6,801,F,H,1,0,0,1346.312865,1394.966013
3,6,802,M,B,0,0,1,1754.543115,1775.449656
5,6,803,F,H,0,0,0,1752.948087,1825.381646
5,3,804,F,W,1,0,0,1608.747679,1673.774122
5,3,805,F,A,0,0,0,1440.994689,1516.311475
6,11,806,F,W,1,0,1,1225.388929,1312.859049
6,8,807,M,W,0,0,0,1706.113107,1752.615451
5,7,808,M,W,1,0,0,1780.323782,1854.882661
5,7,809,M,W,0,0,0,1480.670831,1558.191083
7,3,810,M,A,1,0,0,1552.488861,1544.45046
5,12,811,M,W,0,1,0,1695.857515,1764.4296
5,5,812,M,W,0,0,0,1727.169188,1797.751259
5,5,813,F,H,1,0,0,1473.202629,1549.213488
4,5,814,M,B,0,0,0,1335.259358,1384.146215
6,6,815,M,H,0,0,0,1522.423378,1565.472726
4,12,816,M,W,0,0,0,1677.387627,1728.847201
3,10,817,M,H,1,0,0,1448.447718,1478.301667
3,1,818,M,W,0,0,0,1524.383775,1548.202455
4,9,819,M,A,0,0,0,1208.535576,1259.985919
5,1,820,F,W,0,0,0,1588.260441,1652.899049
5,6,821,M,H,0,0,0,1458.056473,1531.556911
5,3,822,M,W,1,1,1,1485.205514,1563.022672
4,3,823,M,B,1,0,0,1825.909322,1875.171899
3,2,824,M,W,0,0,0,1379.219973,1414.242558
5,4,825,F,W,0,0,1,1173.18088,1245.847368
6,3,826,F,W,1,0,0,1298.011712,1360.684532
3,3,827,M,B,0,0,1,1305.873753,1344.178398
5,3,828,M,B,1,0,0,1470.159865,1545.525593
5,3,829,F,W,0,0,0,1458.056473,1531.556911
3,9,830,F,W,0,0,0,1305.873753,1344.178398
4,9,831,M,W,0,0,0,1346.312865,1394.966013
5,6,832,F,W,0,0,0,1625.101961,1690.547419
6,3,833,M,B,0,0,0,1576.47823,1621.490814
5,5,834,F,B,0,0,1,1630.782587,1696.399635
7,5,835,M,B,1,0,0,1613.298286,1610.341063
7,3,836,M,W,0,0,0,1609.685338,1608.178417
5,4,837,M,W,0,0,0,1619.54104,1684.831806
5,12,838,F,W,1,1,0,1727.169188,1797.751259
6,3,839,M,H,1,0,0,1314.240137,1371.859821
4,6,840,F,W,1,0,0,1285.783153,1335.610301
4,8,841,F,W,0,0,0,1485.316751,1542.462719
3,3,842,M,W,1,0,0,1319.523338,1358.627228
6,6,843,M,H,0,0,0,1671.491844,1713.174757
6,5,844,F,W,0,0,1,1430.737432,1459.559443
4,3,846,M,H,0,0,0,1604.915228,1657.202637
4,3,847,M,B,1,0,1,1311.668689,1361.017265
3,12,848,F,W,0,0,0,1530.223035,1553.617688
4,6,849,F,H,1,0,0,1477.466486,1534.499465
3,5,850,M,B,0,0,0,1629.968797,1651.648025
6,4,851,F,W,0,0,0,1517.384752,1557.522418
6,3,852,F,H,1,0,1,1737.594592,1790.929257
5,3,853,F,W,1,1,0,1214.708567,1287.618353
5,6,854,M,W,0,0,1,1850.036927,1930.597475
5,1,855,F,W,0,0,0,1789.78913,1865.117781
4,5,856,M,B,0,0,0,1427.358207,1484.158783
4,10,857,M,W,1,0,0,1604.915228,1657.202637
4,2,858,M,W,0,0,0,1492.158886,1549.873819
5,2,859,M,W,0,0,0,1578.444027,1642.937631
5,9,860,F,W,0,0,0,1173.18088,1245.847368
3,4,861,M,A,0,0,0,1723.399542,1744.363186
5,12,862,F,B,0,0,0,1642.533589,1708.55014
5,7,863,M,W,0,0,0,1234.08951,1307.285107
4,9,864,F,A,1,1,0,1152.370468,1206.486262
4,9,865,M,W,0,0,1,1537.351657,1591.483273
3,11,866,M,H,0,0,1,1713.340705,1734.342733
5,8,867,M,W,1,0,0,1173.18088,1245.847368
3,3,868,M,W,0,0,0,1388.603921,1422.995471
3,3,869,M,W,1,0,0,1369.710317,1405.563054
3,8,870,M,W,0,0,0,1379.219973,1414.242558
4,6,871,M,W,0,0,0,1485.316751,1542.462719
6,6,872,F,H,1,1,0,1489.941715,1523.696014
5,4,873,M,B,1,0,1,1458.056473,1531.556911
7,5,874,M,B,0,0,0,1450.363865,1454.552016
6,7,875,M,H,0,0,0,1562.074604,1602.307523
6,7,876,F,W,0,0,0,1244.610206,1325.302241
6,8,877,F,W,1,0,0,1527.05921,1571.81958
4,9,878,M,W,1,0,0,1547.699971,1600.751002
6,3,879,M,A,0,0,0,1678.046177,1720.175117
4,2,880,M,W,1,0,0,1803.631677,1853.270947
3,6,881,M,B,0,1,1,1388.603921,1422.995471
5,3,882,F,A,1,0,0,1440.994689,1516.311475
5,12,883,F,W,0,0,0,1819.182421,1896.998239
5,7,884,F,W,0,0,0,1603.499922,1668.413916
3,5,885,M,B,1,0,0,1647.391603,1668.878663
6,9,886,F,W,1,0,1,1543.413558,1585.896442
3,5,887,M,W,1,0,0,1339.733736,1378.628844
4,3,888,M,A,1,1,0,1208.535576,1259.985919
6,6,889,M,H,1,0,0,1591.205913,1635.451131
6,1,890,M,W,0,0,0,1581.759936,1626.812459
6,12,891,F,W,1,0,0,1812.17333,1880.988497
5,6,892,M,W,1,0,0,1568.87883,1634.046769
5,10,893,F,W,0,0,0,1542.504075,1612.558288
4,5,894,F,B,1,0,0,1469.463241,1526.875727
6,3,895,M,B,0,0,0,1439.634188,1467.491686
4,11,896,M,W,0,0,0,1661.266285,1712.776949
7,9,897,M,W,0,0,0,1620.067046,1615.160911
3,8,898,M,W,0,0,1,1290.357454,1332.278589
4,11,899,F,W,0,0,0,1624.669819,1676.603766
5,10,900,M,W,0,0,0,1636.590577,1702.39752
5,2,901,F,W,0,0,0,1695.857515,1764.4296
6,5,902,F,W,1,0,0,1460.541958,1488.919647
5,10,903,M,H,0,0,0,1654.855314,1721.355856
5,10,904,M,W,0,0,1,1270.10901,1343.866726
6,9,905,M,W,1,0,1,1646.839605,1688.319325
4,11,906,M,A,1,0,0,1190.573108,1242.788265
3,2,907,F,W,0,0,0,1305.873753,1344.178398
7,6,908,F,B,0,0,0,1578.787394,1572.854518
6,9,909,F,B,1,0,0,1629.72824,1671.7708
6,2,910,F,W,0,0,0,1576.47823,1621.490814
7,2,911,M,W,0,0,1,1743.988992,1741.329032
3,4,912,M,W,1,0,1,1415.508509,1446.095776
5,4,913,F,W,0,0,0,1521.473654,1593.899109
4,2,914,F,W,1,0,0,1311.668689,1361.017265
6,10,915,M,A,0,0,0,1562.074604,1602.307523
5,5,916,M,A,1,0,0,1654.855314,1721.355856
3,10,917,F,W,1,1,0,1502.080029,1527.924933
4,5,918,F,H,1,0,0,1485.316751,1542.462719
5,9,919,M,W,0,0,1,1695.857515,1764.4296
4,4,920,M,W,0,0,0,1132.164391,1187.359013
6,3,921,F,W,1,0,0,1485.183552,1518.456956
5,10,922,M,A,1,0,0,1735.564419,1806.738814
3,8,923,M,W,0,0,0,1312.637822,1350.552911
5,9,924,F,W,0,0,0,1771.027392,1844.846872
5,5,925,M,W,0,0,0,1478.364183,1555.48774
5,3,926,M,B,0,0,0,1504.43543,1577.128175
5,12,927,M,B,1,0,0,1446.797847,1521.14258
5,4,928,M,W,1,0,0,1524.512643,1596.995883
5,5,929,F,H,0,0,0,1466.68387,1541.392527
6,8,930,M,W,0,0,0,1263.141201,1337.414828
3,2,931,M,W,0,0,0,1548.542197,1570.909836
3,6,932,M,W,1,0,0,1323.81134,1363.801378
3,8,933,M,W,0,0,1,1160.65918,1205.934296
6,6,934,F,B,0,0,0,1729.370914,1780.972552
4,1,935,F,W,0,0,0,1520.237717,1576.8824
6,10,936,M,W,0,0,0,1822.460284,1893.684886
6,10,937,F,W,0,0,0,1522.423378,1565.472726
7,1,938,F,W,1,0,0,1827.453021,1842.464002
3,11,939,F,H,1,0,0,1262.426153,1309.995746
4,6,940,M,H,1,0,0,1132.164391,1187.359013
3,6,941,F,W,1,0,0,1073.629872,1113.921305
3,7,942,F,W,0,0,0,1160.65918,1205.934296
4,10,943,F,W,1,0,0,1592.522466,1645.043979
6,11,944,F,H,1,1,0,1329.709711,1382.740848
5,2,945,M,W,0,0,1,1252.538644,1326.049729
5,10,946,M,W,0,0,0,1466.68387,1541.392527
5,9,947,M,W,1,0,1,1527.493693,1599.871444
5,10,948,F,W,1,0,0,1556.308599,1623.468146
3,3,949,F,B,0,0,1,1110.84581,1153.240356
3,4,950,F,W,0,0,1,1379.219973,1414.242558
5,5,951,F,H,0,0,1,1508.181627,1580.036504
